icao24,time,lat,lon,alt,vlat,vlon,vz,cross_section,callsign,manufacturerIcao,model
01020b,2022-06-27 23:20:10,45.750980700476696,7.628700256347656,11087.1,125.52433599999996,189.31539199999997,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:20:20,45.73966850668697,7.652938842773437,11087.1,126.03877999999999,189.31539200000003,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:20:30,45.72798156738281,7.678036573456556,11087.1,126.03877999999999,189.31539200000003,0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:20:40,45.71662514896716,7.702445983886719,11087.1,126.03878,189.829836,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:20:50,45.70545959472656,7.726470202934451,11094.72,126.55322400000006,190.34427999999994,1.30048,,MSR780,AIRBUS,''
01020b,2022-06-27 23:21:00,45.69395420914989,7.751129150390625,11109.96,127.06766799999998,190.858724,0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:21:10,45.68234252929688,7.775975669302592,11109.96,127.58211200000004,191.373168,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:21:20,45.67121887207031,7.7998240401105186,11109.96,128.096556,191.887612,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:21:30,45.65995788574219,7.823873380335367,11109.96,128.096556,191.887612,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:21:40,45.64787292480469,7.84966445550686,11109.96,128.096556,191.887612,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:21:50,45.63650874768273,7.8739013671875,11109.96,128.09655600000002,192.402056,0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:22:00,45.624870688228285,7.898757934570312,11109.96,128.611,192.402056,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:22:10,45.6136515989142,7.9226531982421875,11109.96,128.611,192.402056,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:22:20,45.60173034667969,7.948139469798018,11109.96,128.611,192.402056,0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:22:30,45.59018927105402,7.9726409912109375,11109.96,129.12544399999987,192.40205600000007,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:22:40,45.57897018173993,7.9965362548828125,11117.58,129.12544400000002,192.9165,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:22:50,45.567169189453125,8.021627286585366,11117.58,129.63988799999998,193.430944,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:23:00,45.55572509765625,8.045810606421494,11117.58,129.63988799999998,193.430944,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:23:10,45.54400945113877,8.070663824314025,11117.58,130.15433199999998,193.43094399999998,0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:23:20,45.53218518273305,8.095651021817837,11117.58,130.154332,193.94538800000004,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:23:30,45.52022125761388,8.120906178544208,11125.2,130.66877600000015,193.94538799999995,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:23:40,45.50858319815943,8.145424447408537,11125.2,130.66877600000015,193.94538799999995,0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:23:50,45.49685203422934,8.170210675495428,11125.2,131.18322000000012,193.9453879999999,0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:24:00,45.485307079250525,8.194460985137196,11125.2,130.66877600000012,194.45983199999995,0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:24:10,45.47348281084481,8.219515172446647,11132.82,130.66877600000015,193.94538799999995,0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:24:20,45.46165854243909,8.244502369950458,11132.82,130.66877600000015,193.94538799999995,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:24:30,45.44988082627118,8.269288598037349,11132.82,130.66877600000015,193.94538799999995,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:24:40,45.43821716308594,8.293892996651785,11125.2,130.66877600000015,193.94538799999995,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:24:50,45.42651160288665,8.318660084794208,11125.2,130.66877600000015,193.94538799999995,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:25:00,45.41510630462129,8.342575445407775,11132.820000000002,130.66877599999998,193.430944,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:25:10,45.40290961831303,8.368232540967988,11132.820000000002,130.66877599999998,193.430944,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:25:20,45.39106750488281,8.392966134207589,11132.820000000002,131.18322,193.43094400000004,0.0,,MSR780,AIRBUS,''
01020b,2022-06-27 23:25:30,45.37977315611758,8.416599180640244,11125.2,131.18321999999998,192.91650000000007,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:25:40,45.36776267876059,8.441720357755337,11125.2,131.18322,193.43094400000004,-0.32512,,MSR780,AIRBUS,''
01020b,2022-06-27 23:25:50,45.35591125488281,8.46646990094866,11125.2,131.18322,193.43094400000004,-0.32512,,MSR780,AIRBUS,''
06a101,2022-06-27 23:00:10,46.75823147014036,8.8494873046875,12344.4,123.46656000000003,218.63870000000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:00:20,46.74738479872881,8.877433776855469,12344.4,123.46656000000003,218.63870000000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:00:30,46.7361191571769,8.906547546386719,12352.02,122.95211600000007,218.12425599999995,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:00:40,46.72559835143008,8.933738708496094,12352.02,122.4376720000001,218.12425599999997,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:00:50,46.71423960540254,8.963127136230469,12344.4,122.43767200000009,217.09536799999995,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:01:00,46.70310974121094,8.991840641673019,12352.02,121.92322800000001,216.58092399999998,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:01:10,46.69254626257945,9.019088745117188,12344.4,121.92322800000005,216.06647999999996,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:01:20,46.68155993445445,9.04730987548828,12344.4,121.92322800000002,215.55203599999996,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:01:30,46.67047119140625,9.075778868140244,12352.02,121.92322799999995,215.03759200000005,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:01:40,46.65954072596663,9.103683471679688,12352.02,121.92322799999995,215.03759200000005,0.32512,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:01:50,46.64872741699219,9.131447396627289,12352.02,121.92322799999995,215.03759200000005,0.32512,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:02:00,46.63746643066406,9.160186023246952,12359.64,122.43767200000002,215.037592,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:02:10,46.62675476074219,9.187517863948171,12359.64,122.437672,215.552036,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:02:20,46.61550230899099,9.216224670410156,12359.64,122.95211600000003,216.06647999999998,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:02:30,46.60464477539063,9.243923280297256,12359.64,122.95211600000003,216.06647999999998,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:02:40,46.59356689453125,9.2721259884718,12359.64,123.46656000000002,216.58092399999998,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:02:50,46.58221745895127,9.301025390625,12359.64,123.46656000000002,216.58092399999998,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:03:00,46.57122802734375,9.329067323266006,12359.64,123.4665600000001,217.09536799999998,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:03:10,46.56057066836599,9.356163024902344,12367.26,123.4665600000001,217.09536799999998,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:03:20,46.54930502681409,9.384864807128906,12367.26,123.98100399999998,217.09536799999995,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:03:30,46.538360595703125,9.41260361089939,12367.26,124.49544800000002,217.609812,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:03:40,46.52714616161282,9.441032409667969,12367.26,124.49544800000002,217.609812,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:03:50,46.51592707229873,9.469322204589844,12367.26,125.00989199999997,217.60981200000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:04:00,46.50442866955773,9.498367309570312,12367.26,125.00989199999997,217.60981200000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:04:10,46.49297681905456,9.52727508544922,12374.88,125.00989199999994,218.124256,0.32512,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:04:20,46.48175772974047,9.555633544921877,12374.88,125.00989199999994,218.124256,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:04:30,46.47056579589844,9.583829554115855,12374.88,125.524336,218.124256,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:04:40,46.45922644663665,9.612350463867188,12374.88,125.52433600000012,218.63869999999994,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:04:50,46.44813537597656,9.64030196027058,12374.88,126.03878000000003,218.63870000000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:05:00,46.4371141336732,9.667831420898438,12374.88,126.03878000000003,218.63870000000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:05:10,46.42528986526748,9.69756317138672,12374.88,126.03878000000003,218.63870000000003,0.32512,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:05:20,46.41430353714248,9.72509765625,12374.88,126.03878000000003,218.63870000000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:05:30,46.40281677246094,9.753916670636434,12374.88,126.03878000000002,219.15314400000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:05:40,46.39146423339844,9.782320348227897,12374.88,126.55322399999991,219.15314400000008,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:05:50,46.37999453787076,9.810928344726562,12382.5,126.55322399999991,219.15314400000008,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:06:00,46.36871337890625,9.839194693216465,12382.5,126.55322399999991,219.15314400000008,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:06:10,46.35708618164063,9.86820127905869,12382.5,127.06766800000007,219.153144,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:06:20,46.34573209083686,9.896484375,12382.5,127.06766800000007,219.153144,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:06:30,46.33447265625,9.924472715796494,12382.5,127.06766800000011,219.66758799999997,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:06:40,46.3230611510196,9.952789306640623,12382.5,127.58211199999995,219.66758800000002,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:06:50,46.311767578125,9.98081114233994,12382.5,127.58211199999995,219.66758800000002,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:07:00,46.29995727539063,10.010085687404729,12382.5,127.58211199999995,219.66758800000002,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:07:10,46.28842628608315,10.038688659667969,12390.12,128.0965560000001,220.18203199999996,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:07:20,46.27716064453125,10.066635131835938,12390.12,128.0965560000001,220.18203199999996,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:07:30,46.26566224179025,10.095062255859377,12390.12,128.09655599999988,219.66758800000005,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:07:40,46.25386047363281,10.124236316215702,12390.12,128.09655599999988,219.66758800000005,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:07:50,46.24243267511917,10.15253448486328,12390.12,128.09655599999988,219.66758800000005,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:08:00,46.231292724609375,10.179904844702746,12390.12,128.0965559999999,219.15314400000008,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:08:10,46.21924966068591,10.20952606201172,12390.12,128.0965559999999,219.15314400000008,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:08:20,46.20775125794491,10.237884521484377,12390.12,128.09655599999996,218.6387,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:08:30,46.19654846191406,10.265450826505337,12390.12,128.09655599999996,218.6387,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:08:40,46.185150146484375,10.293385575457318,12397.740000000002,128.09655599999996,218.6387,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:08:50,46.17366027832031,10.32158828363186,12397.740000000002,128.09655600000002,218.124256,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:09:00,46.16226196289063,10.349523032583845,12397.740000000002,128.09655600000002,218.124256,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:09:10,46.15095520019531,10.377256812118905,12397.740000000002,128.09655600000002,218.124256,-0.32512,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:09:20,46.13914489746094,10.406129418349847,12397.740000000002,128.09655600000002,218.124256,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:09:30,46.12751770019531,10.434466106135671,12397.740000000002,128.61100000000005,217.609812,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:09:40,46.11639404296875,10.46159697741997,12397.740000000002,128.61100000000005,217.609812,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:09:50,46.1048583984375,10.489732695788872,12397.740000000002,129.12544399999996,217.60981200000006,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:10:00,46.09281378277277,10.518997192382812,12397.740000000002,128.61099999999993,218.124256,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:10:10,46.08160400390625,10.546339081554878,12397.740000000002,128.61100000000002,218.63869999999997,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:10:20,46.07002258300781,10.57447479992378,12397.740000000002,129.12544400000004,218.63869999999997,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:10:30,46.05827202231197,10.603111267089844,12397.740000000002,129.63988799999998,218.63870000000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:10:40,46.04640197753906,10.63188506335747,12397.740000000002,129.63988799999998,218.63870000000003,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:10:50,46.03509521484375,10.65928389386433,12397.740000000002,129.63988800000004,219.15314399999997,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:11:00,46.023284912109375,10.687821551067074,12405.36,130.15433200000007,219.153144,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:11:10,46.01130081435381,10.716819763183594,12397.740000000002,130.15433200000012,219.66758799999994,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:11:20,45.999755859375,10.74469589605564,12405.36,130.66877600000007,219.66758799999997,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:11:30,45.98807124768273,10.772850036621094,12405.36,130.66877600000015,220.18203199999994,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:11:40,45.97629353151483,10.801277160644531,12405.36,131.18322000000003,220.69647600000002,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:11:50,45.96464538574219,10.829237030773628,12405.36,131.69766400000006,220.69647599999993,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:12:00,45.95269775390625,10.857975657393292,12405.36,131.69766400000003,221.21091999999996,0.0,,QTR20K,AIRBUS,A350 941
06a101,2022-06-27 23:12:10,45.94061279296875,10.88704923304116,12405.36,132.21210799999997,221.21092000000002,0.0,,QTR20K,AIRBUS,A350 941
300390,2022-06-27 23:37:50,45.35673522949219,10.831996372767858,388.62,-53.502176,54.01662,-3.5763200000000004,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:38:00,45.35673522949219,10.831996372767858,388.62,-53.502176,54.01662,-3.5763200000000004,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:38:10,45.35673522949219,10.831996372767858,388.62,-53.502176,54.01662,-3.5763200000000004,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:38:20,45.36698913574219,10.846971784319196,388.62,-53.502176,54.01662,-3.5763200000000004,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:38:30,45.37409378310381,10.85723876953125,243.84,-52.987731999999994,53.502176000000006,-2.92608,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:38:40,45.37939453125,10.864759172712054,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:38:50,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:39:00,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:39:10,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:39:20,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:39:30,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:39:40,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:39:50,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:40:00,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:40:10,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:40:20,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:40:30,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:40:40,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:40:50,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:41:00,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:41:10,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:41:20,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:41:30,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:41:40,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:41:50,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:42:00,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:42:10,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:42:20,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:42:30,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:42:40,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:42:50,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:43:00,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:43:10,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:43:20,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:43:30,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
300390,2022-06-27 23:43:40,45.38247318591102,10.869229944740855,228.6,-52.987732000000015,52.987732,-4.22656,,NOS1026,BOEING,'737NG 86N/W'
3004c2,2022-06-27 23:01:50,45.35254009699417,10.46709014148247,9349.74,-43.72774000000004,-209.378708,-5.20192,,NOS1673,BOEING,'737NG 86N/W'
3004c2,2022-06-27 23:02:00,45.35646057128906,10.440870012555804,9288.78,-43.72774000000006,-208.34981999999997,-5.20192,,NOS1673,BOEING,'737NG 86N/W'
